BU,Region,Month,FY,Revenue_Budget,Revenue_Actual,DirectCost_Budget,DirectCost_Actual,Salaries_Budget,Salaries_Actual,Marketing_Budget,Marketing_Actual,Travel_Budget,Travel_Actual,ITSoftware_Budget,ITSoftware_Actual,Facilities_Budget,Facilities_Actual,ProfFees_Budget,ProfFees_Actual,DA_Budget,DA_Actual
Retail & Consumer,Rest of GCC,2026-01,FY25,93566.0,97636.0,54865.0,56305.0,13609.0,13240.0,2716.0,2997.0,1259.0,1347.0,2577.0,2523.0,1359.0,1322.0,679.0,667.0,2268.0,2237.0
Retail & Consumer,Rest of GCC,2026-02,FY25,96957.0,100362.0,54424.0,55017.0,16189.0,16486.0,3152.0,3034.0,1077.0,1262.0,2463.0,2435.0,1510.0,1495.0,701.0,721.0,2729.0,2662.0
Retail & Consumer,Rest of GCC,2026-03,FY25,116093.0,110608.0,67737.0,62997.0,18888.0,18571.0,3174.0,3274.0,1538.0,1474.0,2311.0,2536.0,2136.0,2106.0,874.0,758.0,2852.0,2768.0
Technology & Telecom,UAE,2023-04,FY23,466587.0,474868.0,278433.0,293739.0,71399.0,75916.0,11436.0,13150.0,4009.0,4497.0,10217.0,10267.0,9150.0,8944.0,4612.0,4584.0,9988.0,9838.0
Technology & Telecom,UAE,2023-05,FY23,459582.0,481059.0,252469.0,271365.0,74851.0,73109.0,14723.0,16341.0,5803.0,5721.0,10179.0,9653.0,6149.0,6417.0,5419.0,6748.0,12916.0,12669.0
Technology & Telecom,UAE,2023-06,FY23,470317.0,493446.0,258553.0,273675.0,70163.0,72884.0,15819.0,14705.0,4820.0,5744.0,10025.0,10827.0,5773.0,5988.0,5400.0,4471.0,11180.0,11246.0
Technology & Telecom,UAE,2023-07,FY23,478622.0,499094.0,258885.0,282365.0,68330.0,73708.0,10379.0,10303.0,7124.0,8749.0,11184.0,10560.0,8053.0,8163.0,3766.0,4074.0,13894.0,13584.0
Technology & Telecom,UAE,2023-08,FY23,499267.0,507452.0,287985.0,300732.0,77054.0,81088.0,16366.0,14875.0,4761.0,4118.0,13691.0,13152.0,6319.0,6063.0,4205.0,5602.0,10511.0,10338.0
Technology & Telecom,UAE,2023-09,FY23,550016.0,539695.0,307854.0,317565.0,88030.0,90424.0,15762.0,17576.0,7326.0,6343.0,12221.0,12698.0,9149.0,9547.0,3413.0,4586.0,13118.0,12762.0
Technology & Telecom,UAE,2023-10,FY23,486098.0,505373.0,266662.0,267991.0,79644.0,78673.0,12074.0,12335.0,5535.0,5380.0,11806.0,12598.0,8078.0,8039.0,3543.0,4155.0,12375.0,12091.0
Technology & Telecom,UAE,2023-11,FY23,522442.0,506134.0,311079.0,299781.0,87131.0,86964.0,16773.0,16709.0,6187.0,7001.0,12894.0,12657.0,8439.0,8070.0,4280.0,5073.0,15489.0,15142.0
Technology & Telecom,UAE,2023-12,FY23,536466.0,539220.0,293269.0,298831.0,79864.0,85140.0,13200.0,12947.0,7988.0,6722.0,14307.0,14462.0,8144.0,8503.0,6433.0,5899.0,15236.0,14982.0
Technology & Telecom,UAE,2024-01,FY23,515263.0,501224.0,289184.0,286341.0,74483.0,79294.0,14363.0,15657.0,5430.0,4970.0,14155.0,14375.0,7727.0,7418.0,3604.0,4255.0,13491.0,13769.0
Technology & Telecom,UAE,2024-02,FY23,490178.0,511537.0,292407.0,310511.0,81246.0,81297.0,16855.0,19125.0,4939.0,6176.0,13588.0,14687.0,7717.0,7436.0,5700.0,4561.0,11036.0,11073.0
Technology & Telecom,UAE,2024-03,FY23,574599.0,546838.0,331421.0,330701.0,81465.0,82698.0,12731.0,13962.0,7672.0,9233.0,15807.0,15232.0,10510.0,10664.0,4796.0,4393.0,16286.0,15866.0
Technology & Telecom,UAE,2024-04,FY24,513755.0,527932.0,304944.0,306059.0,83326.0,89482.0,11445.0,11251.0,6528.0,7705.0,9303.0,8755.0,7444.0,7148.0,5020.0,5435.0,13668.0,13503.0
Technology & Telecom,UAE,2024-05,FY24,540749.0,525433.0,306746.0,289399.0,91587.0,98012.0,13584.0,12655.0,8066.0,7991.0,14552.0,13683.0,8507.0,8579.0,6087.0,7395.0,15111.0,15345.0
Technology & Telecom,UAE,2024-06,FY24,500053.0,525064.0,299960.0,320301.0,78994.0,79774.0,16522.0,17339.0,6929.0,8880.0,11110.0,11497.0,9462.0,9254.0,5173.0,4995.0,11260.0,11265.0
Technology & Telecom,UAE,2024-07,FY24,550174.0,528833.0,329546.0,308384.0,78694.0,83310.0,13007.0,12987.0,6678.0,7565.0,10475.0,11109.0,9721.0,9780.0,6065.0,6220.0,13859.0,14213.0
Technology & Telecom,UAE,2024-08,FY24,538326.0,531838.0,309764.0,316497.0,90774.0,93798.0,11715.0,12643.0,5666.0,6438.0,14555.0,14496.0,8156.0,8355.0,4352.0,5540.0,15354.0,15422.0
Technology & Telecom,UAE,2024-09,FY24,603666.0,573378.0,355432.0,344139.0,98596.0,102895.0,12305.0,12552.0,4931.0,6277.0,11462.0,12445.0,11117.0,11372.0,6699.0,6378.0,17014.0,16855.0
Technology & Telecom,UAE,2024-10,FY24,537077.0,553777.0,304394.0,304107.0,82574.0,89098.0,12862.0,13995.0,5084.0,6027.0,12607.0,12329.0,8169.0,8045.0,5850.0,7645.0,15342.0,15189.0
Technology & Telecom,UAE,2024-11,FY24,578338.0,562157.0,341320.0,326924.0,95345.0,93547.0,17830.0,18576.0,5894.0,6180.0,11487.0,11359.0,8165.0,8334.0,4687.0,6016.0,16747.0,17003.0
Technology & Telecom,UAE,2024-12,FY24,603523.0,616638.0,329939.0,342716.0,100948.0,105695.0,17144.0,18465.0,7102.0,7095.0,15062.0,14396.0,7679.0,7754.0,6797.0,7088.0,13660.0,13837.0
Technology & Telecom,UAE,2025-01,FY24,578002.0,585253.0,344070.0,339714.0,97499.0,103310.0,19254.0,18064.0,6931.0,5830.0,16181.0,16175.0,7125.0,7159.0,5783.0,5576.0,14418.0,14706.0
Technology & Telecom,UAE,2025-02,FY24,584367.0,602787.0,323476.0,341144.0,85598.0,83147.0,13823.0,11836.0,7179.0,8751.0,12941.0,13190.0,9668.0,9583.0,6479.0,7441.0,15353.0,15711.0
Technology & Telecom,UAE,2025-03,FY24,681318.0,661721.0,396803.0,404643.0,111806.0,111693.0,17410.0,19499.0,9919.0,9523.0,14697.0,16056.0,8909.0,9230.0,8120.0,7699.0,17294.0,16909.0
Technology & Telecom,UAE,2025-04,FY25,661090.0,639286.0,377117.0,367100.0,98770.0,104577.0,19212.0,20481.0,8609.0,9663.0,15563.0,17077.0,10394.0,10471.0,4178.0,4894.0,16508.0,16445.0
Technology & Telecom,UAE,2025-05,FY25,631723.0,657661.0,362355.0,382461.0,89532.0,90269.0,20855.0,18652.0,8070.0,6720.0,15912.0,16271.0,12368.0,12650.0,6495.0,7109.0,17083.0,17537.0
Technology & Telecom,UAE,2025-06,FY25,654291.0,677443.0,371066.0,388884.0,104844.0,105511.0,18679.0,20786.0,9568.0,8344.0,15308.0,15961.0,9497.0,9029.0,6319.0,7755.0,15430.0,15078.0
Technology & Telecom,UAE,2025-07,FY25,707107.0,697577.0,404314.0,410388.0,114535.0,114234.0,20522.0,22115.0,6545.0,5829.0,17320.0,17478.0,9161.0,8785.0,8257.0,9449.0,20853.0,20712.0
Technology & Telecom,UAE,2025-08,FY25,718797.0,702245.0,394124.0,383057.0,102699.0,103630.0,22002.0,24504.0,8265.0,7375.0,15824.0,15204.0,14293.0,14483.0,5778.0,7229.0,18141.0,17619.0
Technology & Telecom,UAE,2025-09,FY25,803555.0,759618.0,436771.0,411870.0,116560.0,125418.0,22449.0,19113.0,8593.0,6993.0,21737.0,22202.0,15167.0,15858.0,5730.0,6719.0,17532.0,17236.0
Technology & Telecom,UAE,2025-10,FY25,747505.0,715554.0,444584.0,432726.0,117522.0,125520.0,22870.0,25475.0,6909.0,6041.0,19577.0,18118.0,9202.0,9237.0,8782.0,11982.0,20984.0,20747.0
Technology & Telecom,UAE,2025-11,FY25,703996.0,716983.0,387779.0,399180.0,117572.0,120481.0,20453.0,23505.0,10166.0,12900.0,19209.0,19567.0,10638.0,10583.0,4716.0,5342.0,16462.0,16329.0
Technology & Telecom,UAE,2025-12,FY25,793357.0,764232.0,437378.0,421485.0,119598.0,128069.0,26829.0,29331.0,11399.0,13152.0,20937.0,19634.0,12820.0,13030.0,6286.0,7018.0,20430.0,20469.0
Technology & Telecom,UAE,2026-01,FY25,725333.0,721318.0,400424.0,395334.0,111293.0,110379.0,24780.0,24232.0,8012.0,6740.0,13229.0,12419.0,11961.0,12092.0,5683.0,7930.0,20097.0,20424.0
Technology & Telecom,UAE,2026-02,FY25,737067.0,734638.0,399857.0,418624.0,109980.0,113788.0,24695.0,25012.0,9203.0,10764.0,17205.0,15975.0,10631.0,10300.0,8686.0,7222.0,20825.0,21292.0
Technology & Telecom,UAE,2026-03,FY25,801147.0,798848.0,441190.0,438758.0,128965.0,138015.0,17208.0,19531.0,11414.0,13197.0,15005.0,14355.0,10939.0,11093.0,4882.0,6607.0,17674.0,17875.0
Technology & Telecom,KSA,2023-04,FY23,345791.0,333249.0,203975.0,206314.0,58650.0,62223.0,8844.0,9740.0,2875.0,2504.0,7075.0,7360.0,6589.0,6538.0,3258.0,4295.0,9081.0,8920.0
Technology & Telecom,KSA,2023-05,FY23,351868.0,342152.0,195764.0,195325.0,53652.0,54484.0,8505.0,9528.0,4827.0,5040.0,8445.0,8722.0,5336.0,5441.0,3059.0,3664.0,7822.0,7887.0
Technology & Telecom,KSA,2023-06,FY23,357170.0,340725.0,203341.0,190288.0,53512.0,57460.0,8518.0,8980.0,5184.0,5179.0,8344.0,8104.0,5915.0,5683.0,2399.0,3104.0,10301.0,10579.0
Technology & Telecom,KSA,2023-07,FY23,345278.0,345362.0,189084.0,199414.0,53197.0,52241.0,8090.0,8898.0,3208.0,3790.0,8999.0,8671.0,5843.0,5807.0,2367.0,2741.0,7047.0,7230.0
Technology & Telecom,KSA,2023-08,FY23,339849.0,353025.0,187809.0,193642.0,53378.0,57346.0,8537.0,9691.0,4912.0,4789.0,6799.0,7043.0,5142.0,4964.0,2634.0,2208.0,7422.0,7286.0
Technology & Telecom,KSA,2023-09,FY23,370817.0,373557.0,219628.0,215075.0,54649.0,56187.0,10514.0,9389.0,5469.0,4530.0,9214.0,9157.0,6035.0,6107.0,2603.0,3539.0,8790.0,8602.0
Technology & Telecom,KSA,2023-10,FY23,346209.0,357639.0,194872.0,204215.0,56921.0,60026.0,7545.0,6921.0,4292.0,4643.0,6488.0,6727.0,6677.0,6969.0,3417.0,3313.0,9057.0,9030.0
Technology & Telecom,KSA,2023-11,FY23,373320.0,365303.0,215315.0,209689.0,63330.0,64600.0,12615.0,11302.0,4388.0,4301.0,7259.0,7511.0,5001.0,5235.0,4478.0,5952.0,8841.0,8587.0
Technology & Telecom,KSA,2023-12,FY23,372204.0,388815.0,211261.0,226730.0,58155.0,57862.0,9690.0,10679.0,3897.0,4953.0,8267.0,8227.0,6650.0,6613.0,3101.0,3157.0,8658.0,8605.0
Technology & Telecom,KSA,2024-01,FY23,368153.0,381620.0,203595.0,207054.0,53691.0,57240.0,11004.0,11396.0,5266.0,5656.0,9439.0,9377.0,6315.0,6134.0,2521.0,2181.0,9764.0,9647.0
Technology & Telecom,KSA,2024-02,FY23,403994.0,391107.0,233273.0,219004.0,59191.0,61007.0,9030.0,8717.0,4695.0,4179.0,9062.0,9469.0,6095.0,6197.0,3086.0,3850.0,10356.0,10142.0
Technology & Telecom,KSA,2024-03,FY23,423496.0,409641.0,233714.0,226299.0,65243.0,69515.0,9299.0,10502.0,4325.0,5478.0,10216.0,10751.0,8050.0,8192.0,4541.0,3866.0,8507.0,8692.0
Technology & Telecom,KSA,2024-04,FY24,407932.0,391372.0,227951.0,228517.0,59595.0,58794.0,9462.0,10429.0,4300.0,5395.0,9723.0,10395.0,6446.0,6577.0,3157.0,2718.0,10451.0,10702.0
Technology & Telecom,KSA,2024-05,FY24,386348.0,390321.0,220967.0,227500.0,55923.0,57643.0,10448.0,11963.0,4957.0,6205.0,10726.0,11150.0,5089.0,5061.0,4070.0,3587.0,9199.0,9132.0
Technology & Telecom,KSA,2024-06,FY24,367124.0,389565.0,213405.0,234590.0,61650.0,63767.0,8344.0,9330.0,5431.0,6915.0,8689.0,9379.0,7307.0,7589.0,2354.0,2074.0,8444.0,8390.0
Technology & Telecom,KSA,2024-07,FY24,411458.0,388480.0,241714.0,233439.0,69474.0,69841.0,12620.0,14319.0,3531.0,3889.0,10695.0,9870.0,7871.0,7806.0,2886.0,3783.0,9019.0,8900.0
Technology & Telecom,KSA,2024-08,FY24,412854.0,393228.0,235069.0,233840.0,58444.0,58226.0,10156.0,10000.0,4554.0,3735.0,10528.0,11126.0,6467.0,6196.0,3843.0,3376.0,12296.0,12388.0
Technology & Telecom,KSA,2024-09,FY24,393285.0,417365.0,221357.0,245439.0,59544.0,57993.0,11829.0,12528.0,4070.0,4890.0,10436.0,11074.0,6001.0,5906.0,4585.0,5646.0,10038.0,10031.0
Technology & Telecom,KSA,2024-10,FY24,422178.0,402226.0,251249.0,233036.0,67543.0,67884.0,11666.0,10313.0,5773.0,6946.0,8051.0,7515.0,6327.0,6108.0,4563.0,5783.0,12090.0,11734.0
Technology & Telecom,KSA,2024-11,FY24,413587.0,398892.0,244930.0,240565.0,59841.0,62167.0,13677.0,13516.0,5837.0,6964.0,7882.0,7424.0,7293.0,7074.0,4333.0,3677.0,8651.0,8885.0
Technology & Telecom,KSA,2024-12,FY24,425501.0,411116.0,235721.0,220557.0,60584.0,60902.0,11888.0,11803.0,3992.0,5166.0,10235.0,9759.0,6087.0,6194.0,4761.0,3984.0,9297.0,9022.0
Technology & Telecom,KSA,2025-01,FY24,380431.0,394750.0,208717.0,219376.0,64362.0,67387.0,11620.0,10141.0,3542.0,3403.0,10622.0,10083.0,6499.0,6559.0,3656.0,4036.0,8694.0,8656.0
Technology & Telecom,KSA,2025-02,FY24,415856.0,404430.0,237800.0,236420.0,70298.0,70135.0,13022.0,11321.0,3510.0,3412.0,10533.0,10866.0,7711.0,7387.0,4403.0,5414.0,8367.0,8490.0
Technology & Telecom,KSA,2025-03,FY24,422683.0,418259.0,251488.0,248050.0,67812.0,70837.0,8871.0,8239.0,5866.0,6015.0,10745.0,10815.0,6762.0,6940.0,3331.0,4662.0,9258.0,9306.0
Technology & Telecom,KSA,2025-04,FY25,392391.0,399442.0,222838.0,228073.0,65805.0,69958.0,13571.0,13423.0,5609.0,5755.0,7621.0,8041.0,6026.0,5739.0,2683.0,2656.0,11732.0,11825.0
Technology & Telecom,KSA,2025-05,FY25,378899.0,402368.0,222597.0,241651.0,55010.0,56948.0,8623.0,7575.0,4069.0,3560.0,8098.0,7482.0,5736.0,5623.0,4445.0,5021.0,8441.0,8434.0
Technology & Telecom,KSA,2025-06,FY25,407287.0,410595.0,243085.0,240129.0,68861.0,67248.0,14019.0,12198.0,4180.0,4340.0,8510.0,8189.0,7961.0,8203.0,3461.0,2796.0,9400.0,9207.0
Technology & Telecom,KSA,2025-07,FY25,426661.0,417441.0,241379.0,230357.0,61389.0,61451.0,13172.0,14386.0,5994.0,5903.0,11820.0,11009.0,6646.0,6591.0,3096.0,3083.0,9529.0,9742.0
Technology & Telecom,KSA,2025-08,FY25,439936.0,419031.0,263236.0,258832.0,68916.0,71224.0,10983.0,9976.0,3911.0,3758.0,10702.0,11717.0,6085.0,6141.0,3265.0,4218.0,10948.0,10928.0
Technology & Telecom,KSA,2025-09,FY25,432715.0,432147.0,236148.0,243404.0,68675.0,67229.0,11841.0,12205.0,6160.0,7879.0,8940.0,8948.0,7884.0,8114.0,3313.0,2935.0,12323.0,11997.0
Technology & Telecom,KSA,2025-10,FY25,422779.0,416134.0,236601.0,241722.0,65309.0,64399.0,10185.0,9635.0,6298.0,6943.0,9877.0,10552.0,7258.0,7590.0,4053.0,3535.0,11556.0,11719.0
Technology & Telecom,KSA,2025-11,FY25,430649.0,415740.0,239849.0,239667.0,65756.0,69704.0,8683.0,8060.0,3879.0,3152.0,10558.0,11162.0,5439.0,5420.0,4935.0,4385.0,11308.0,11345.0
Technology & Telecom,KSA,2025-12,FY25,452406.0,438797.0,247224.0,237013.0,67082.0,70281.0,12124.0,10898.0,4026.0,5145.0,8704.0,9367.0,7429.0,7332.0,3570.0,4399.0,11537.0,11626.0
Technology & Telecom,KSA,2026-01,FY25,423981.0,429363.0,237258.0,249632.0,59797.0,59864.0,12077.0,12325.0,6013.0,4978.0,10673.0,10072.0,5304.0,5075.0,2929.0,3262.0,12466.0,12268.0
Technology & Telecom,KSA,2026-02,FY25,463543.0,438679.0,259718.0,246065.0,75338.0,77159.0,13061.0,13158.0,5791.0,5779.0,9062.0,9679.0,8582.0,8538.0,3102.0,4178.0,10480.0,10316.0
Technology & Telecom,KSA,2026-03,FY25,467160.0,463948.0,253737.0,262267.0,68563.0,66826.0,10878.0,10006.0,4236.0,5232.0,10747.0,10512.0,8431.0,8575.0,2857.0,3598.0,11643.0,11762.0
Technology & Telecom,India,2023-04,FY23,363830.0,359957.0,201027.0,202176.0,51014.0,53422.0,10451.0,10038.0,5199.0,4586.0,7323.0,7444.0,7030.0,7202.0,2797.0,3171.0,9135.0,8949.0
Technology & Telecom,India,2023-05,FY23,363704.0,359067.0,203699.0,199793.0,53759.0,52851.0,8831.0,7583.0,4446.0,5005.0,8408.0,8349.0,4902.0,4677.0,3938.0,4906.0,10454.0,10266.0
Technology & Telecom,India,2023-06,FY23,374311.0,363524.0,220834.0,219454.0,62360.0,66099.0,9513.0,8241.0,4635.0,5022.0,10048.0,9701.0,6022.0,5908.0,2732.0,2482.0,8736.0,8736.0
Technology & Telecom,India,2023-07,FY23,380007.0,370234.0,215644.0,209927.0,61795.0,66200.0,10337.0,10637.0,5155.0,5843.0,10404.0,9717.0,4886.0,4642.0,2351.0,1951.0,7643.0,7539.0
Technology & Telecom,India,2023-08,FY23,363889.0,366304.0,212411.0,224099.0,52006.0,52551.0,10803.0,12329.0,4801.0,4736.0,7569.0,7854.0,5233.0,4990.0,2446.0,2165.0,8940.0,9172.0
Technology & Telecom,India,2023-09,FY23,425815.0,405635.0,233014.0,226772.0,71781.0,75887.0,14139.0,15972.0,3927.0,3363.0,10751.0,10772.0,8129.0,8287.0,3253.0,2646.0,10915.0,10629.0
Technology & Telecom,India,2023-10,FY23,370397.0,383491.0,208849.0,215799.0,52269.0,53188.0,9995.0,9021.0,2998.0,3744.0,9099.0,9942.0,7042.0,7190.0,3820.0,3521.0,8398.0,8484.0
Technology & Telecom,India,2023-11,FY23,379576.0,394337.0,220678.0,237351.0,64481.0,62860.0,10798.0,11954.0,4522.0,5207.0,9838.0,10318.0,6810.0,6665.0,2479.0,2530.0,10707.0,10736.0
Technology & Telecom,India,2023-12,FY23,446776.0,426224.0,260726.0,251732.0,66847.0,69543.0,11663.0,11944.0,4738.0,6120.0,11470.0,10857.0,7766.0,8068.0,4492.0,4693.0,13231.0,12903.0
Technology & Telecom,India,2024-01,FY23,378724.0,395941.0,225524.0,240636.0,58143.0,59847.0,11439.0,12776.0,3940.0,4961.0,10539.0,9971.0,5580.0,5654.0,3965.0,5197.0,9747.0,10026.0
Technology & Telecom,India,2024-02,FY23,420164.0,404407.0,236880.0,236559.0,69924.0,75445.0,11832.0,11901.0,5054.0,4687.0,9876.0,10761.0,7528.0,7667.0,4507.0,4928.0,9771.0,9968.0
Technology & Telecom,India,2024-03,FY23,460027.0,437109.0,262854.0,258924.0,67427.0,68009.0,12016.0,12923.0,4023.0,4507.0,10367.0,11095.0,8815.0,8540.0,2762.0,3525.0,11521.0,11250.0
Technology & Telecom,India,2024-04,FY24,383514.0,404267.0,228960.0,238153.0,58365.0,61912.0,10788.0,9482.0,5255.0,4266.0,7023.0,6614.0,5172.0,5315.0,2465.0,2347.0,11318.0,11265.0
Technology & Telecom,India,2024-05,FY24,401088.0,405812.0,233381.0,234105.0,60818.0,60388.0,10600.0,10885.0,4552.0,5041.0,7388.0,7450.0,4914.0,4825.0,2481.0,3028.0,11476.0,11396.0
Technology & Telecom,India,2024-06,FY24,390544.0,410338.0,227029.0,243054.0,58789.0,63307.0,10683.0,9168.0,3230.0,3371.0,10568.0,10626.0,6385.0,6119.0,4040.0,4967.0,11413.0,11382.0
Technology & Telecom,India,2024-07,FY24,405410.0,418395.0,242857.0,242986.0,60525.0,63883.0,13305.0,12174.0,4409.0,3550.0,7818.0,8407.0,7397.0,7719.0,3514.0,3870.0,9986.0,10104.0
Technology & Telecom,India,2024-08,FY24,441958.0,420513.0,255992.0,236184.0,69639.0,72898.0,12095.0,13555.0,4443.0,3916.0,9238.0,9050.0,5691.0,5495.0,4872.0,4480.0,10988.0,10662.0
Technology & Telecom,India,2024-09,FY24,478875.0,461871.0,284607.0,283103.0,67673.0,67003.0,12020.0,12680.0,6665.0,6094.0,10749.0,11245.0,9239.0,8871.0,3273.0,4072.0,14111.0,14164.0
Technology & Telecom,India,2024-10,FY24,425344.0,432260.0,247523.0,243346.0,66250.0,69319.0,12557.0,11074.0,4813.0,4522.0,10027.0,9987.0,5326.0,5200.0,4973.0,5046.0,10214.0,10471.0
Technology & Telecom,India,2024-11,FY24,463484.0,443498.0,253647.0,237431.0,72819.0,75958.0,12371.0,14214.0,4919.0,4582.0,8652.0,9190.0,6250.0,6196.0,4337.0,4074.0,9953.0,9734.0
Technology & Telecom,India,2024-12,FY24,457196.0,485685.0,248532.0,273443.0,65554.0,68389.0,13160.0,11221.0,6475.0,5624.0,12439.0,13371.0,8417.0,8155.0,4046.0,4399.0,9597.0,9532.0
Technology & Telecom,India,2025-01,FY24,460384.0,458108.0,270813.0,263658.0,66207.0,67934.0,15155.0,13191.0,5338.0,6906.0,10893.0,10506.0,8299.0,8581.0,3761.0,3517.0,10416.0,10141.0
Technology & Telecom,India,2025-02,FY24,481751.0,461235.0,282710.0,262083.0,77152.0,82737.0,12459.0,12857.0,6778.0,7959.0,9285.0,9570.0,8827.0,9170.0,4758.0,5963.0,10393.0,10455.0
Technology & Telecom,India,2025-03,FY24,513097.0,496815.0,290395.0,272011.0,72855.0,71349.0,17124.0,15303.0,6408.0,6310.0,11254.0,11295.0,9469.0,9864.0,4013.0,4499.0,11940.0,11803.0
Technology & Telecom,India,2025-04,FY25,475131.0,474480.0,267577.0,278389.0,76331.0,79879.0,16084.0,16592.0,6000.0,6522.0,10782.0,10096.0,7563.0,7444.0,4325.0,5098.0,10698.0,10549.0
Technology & Telecom,India,2025-05,FY25,462620.0,474641.0,264069.0,268867.0,77338.0,82736.0,13180.0,12581.0,4693.0,5692.0,10722.0,10658.0,6528.0,6478.0,4605.0,5807.0,13372.0,13083.0
Technology & Telecom,India,2025-06,FY25,472446.0,484360.0,274598.0,280590.0,73835.0,74228.0,15104.0,15474.0,4353.0,5059.0,12643.0,13085.0,6447.0,6634.0,5189.0,4721.0,12508.0,12506.0
Technology & Telecom,India,2025-07,FY25,483114.0,484023.0,268729.0,273305.0,75425.0,74376.0,14054.0,13011.0,7133.0,8606.0,13449.0,12381.0,6528.0,6811.0,5588.0,5995.0,14449.0,14521.0
Technology & Telecom,India,2025-08,FY25,488222.0,484302.0,269475.0,258860.0,74616.0,80435.0,14124.0,14024.0,5228.0,4495.0,9672.0,9527.0,8988.0,8588.0,5411.0,5229.0,12442.0,12269.0
Technology & Telecom,India,2025-09,FY25,559290.0,532105.0,325061.0,304070.0,93256.0,96270.0,11268.0,10719.0,6919.0,6494.0,12471.0,11991.0,9478.0,9545.0,4251.0,4810.0,15888.0,15556.0
Technology & Telecom,India,2025-10,FY25,489296.0,500300.0,270675.0,286911.0,80613.0,79996.0,14309.0,16260.0,4227.0,4947.0,13596.0,13168.0,7775.0,7461.0,5418.0,5053.0,12034.0,11793.0
Technology & Telecom,India,2025-11,FY25,481767.0,498496.0,263258.0,268381.0,71906.0,74334.0,13969.0,13494.0,4574.0,3889.0,9067.0,9504.0,7487.0,7666.0,4002.0,4678.0,11467.0,11495.0
Technology & Telecom,India,2025-12,FY25,561192.0,536606.0,319594.0,316045.0,87388.0,87862.0,15425.0,15960.0,7782.0,8586.0,12194.0,12763.0,9432.0,9620.0,4639.0,5905.0,12386.0,12248.0
Technology & Telecom,India,2026-01,FY25,486419.0,501539.0,271150.0,275338.0,76861.0,78526.0,9906.0,11200.0,4722.0,5425.0,10955.0,11656.0,7350.0,7236.0,4030.0,4411.0,13251.0,13576.0
Technology & Telecom,India,2026-02,FY25,483382.0,498028.0,267655.0,274933.0,82133.0,83992.0,10890.0,12045.0,6050.0,6652.0,12617.0,13529.0,9587.0,9457.0,5107.0,4361.0,14095.0,13750.0
Technology & Telecom,India,2026-03,FY25,515829.0,545269.0,281001.0,311543.0,79228.0,79406.0,16959.0,15832.0,7434.0,6799.0,10892.0,11041.0,7147.0,6856.0,3256.0,3884.0,14362.0,14753.0
Technology & Telecom,UK,2023-04,FY23,212649.0,201938.0,126249.0,118236.0,34924.0,34627.0,6526.0,5679.0,1852.0,2238.0,4208.0,3965.0,3339.0,3426.0,2199.0,1961.0,6235.0,6140.0
Technology & Telecom,UK,2023-05,FY23,208794.0,200253.0,122349.0,118478.0,29361.0,30110.0,4354.0,3877.0,1741.0,1529.0,4035.0,4338.0,3899.0,3928.0,1603.0,1519.0,4542.0,4436.0
Technology & Telecom,UK,2023-06,FY23,203894.0,200522.0,119333.0,114022.0,30854.0,29930.0,5487.0,5979.0,2598.0,2592.0,4774.0,4739.0,3303.0,3456.0,2377.0,2406.0,5312.0,5382.0
Technology & Telecom,UK,2023-07,FY23,211043.0,204857.0,120592.0,117136.0,32732.0,33549.0,6769.0,6174.0,2574.0,2532.0,4429.0,4557.0,3229.0,3189.0,1739.0,1719.0,4640.0,4505.0
Technology & Telecom,UK,2023-08,FY23,210120.0,206686.0,115320.0,118243.0,34400.0,36203.0,6248.0,5877.0,2041.0,1650.0,4259.0,4255.0,3340.0,3329.0,1847.0,2455.0,5176.0,5150.0
Technology & Telecom,UK,2023-09,FY23,227388.0,215794.0,135028.0,133784.0,33850.0,33032.0,6134.0,5925.0,2859.0,2907.0,5453.0,5365.0,3661.0,3653.0,2639.0,3487.0,5638.0,5588.0
Technology & Telecom,UK,2023-10,FY23,215526.0,205138.0,118530.0,118890.0,31117.0,32618.0,5182.0,4443.0,2054.0,2178.0,3931.0,3902.0,3963.0,3947.0,2097.0,2036.0,4420.0,4425.0
Technology & Telecom,UK,2023-11,FY23,202866.0,204377.0,115482.0,120058.0,28621.0,30216.0,6275.0,6400.0,1718.0,2206.0,5544.0,5478.0,3507.0,3486.0,2097.0,2014.0,4346.0,4454.0
Technology & Telecom,UK,2023-12,FY23,210770.0,213748.0,118803.0,116655.0,31423.0,33776.0,4830.0,4930.0,2302.0,2792.0,4113.0,4189.0,2959.0,3082.0,1265.0,1062.0,6026.0,5941.0
Technology & Telecom,UK,2024-01,FY23,194869.0,205573.0,110705.0,122760.0,32688.0,33482.0,4131.0,4081.0,2786.0,3088.0,5416.0,5812.0,3828.0,3735.0,1822.0,2430.0,5484.0,5428.0
Technology & Telecom,UK,2024-02,FY23,209986.0,209315.0,121806.0,125973.0,33113.0,34606.0,6739.0,7302.0,2040.0,2463.0,4691.0,4546.0,4099.0,4017.0,2486.0,3467.0,4307.0,4331.0
Technology & Telecom,UK,2024-03,FY23,218669.0,225219.0,128893.0,134500.0,36154.0,35940.0,7510.0,7430.0,1984.0,1685.0,5122.0,5047.0,3923.0,3891.0,1747.0,1483.0,4729.0,4724.0
Technology & Telecom,UK,2024-04,FY24,208996.0,220470.0,116795.0,128601.0,31991.0,33899.0,4663.0,4625.0,1717.0,2179.0,4009.0,3858.0,3978.0,3975.0,2456.0,2832.0,5027.0,5132.0
